x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
0.5709224939346313,0.32131069898605347,0.5825251936912537,0.3062298595905304,0.5829716920852661,0.305006206035614,0.5832602977752686,0.30340576171875,0.5789142847061157,0.3015938699245453,0.576650083065033,0.2974236309528351,0.574067234992981,0.2930600345134735,0.5684468150138855,0.2776917517185211,0.557878315448761,0.26867395639419556,0.5549195408821106,0.3231114149093628,0.5499998331069946,0.3164845407009125,0.5134757161140442,0.30820637941360474,0.4709555506706238,0.2732838988304138,0.5297566056251526,0.44268137216567993,0.45378509163856506,0.44110119342803955,0.5347411632537842,0.5991625189781189,0.5065169334411621,0.5997101068496704,0.5332401394844055,0.6464095711708069,0.5080326795578003,0.6473968029022217,0.5302313566207886,0.6490979790687561,0.5139061212539673,0.651249885559082,0.5277708768844604,0.6338340640068054,0.5118738412857056,0.6346248984336853,0.38143736124038696,0.3699052929878235,0.32031112909317017,0.3610881567001343,0.4608399271965027,0.5437576770782471,0.34089207649230957,0.5686560273170471,0.46927428245544434,0.7597784399986267,0.3457069993019104,0.794341504573822,0.46794748306274414,0.7916844487190247,0.33298635482788086,0.8256627321243286,0.5401831865310669,0.7956406474113464,0.39996564388275146,0.8699784874916077
0.5693334341049194,0.3218650817871094,0.5813819766044617,0.306231826543808,0.5819697976112366,0.30500146746635437,0.5823447704315186,0.3033756911754608,0.5771966576576233,0.30158287286758423,0.5746611952781677,0.2972922921180725,0.5717402100563049,0.29259589314460754,0.5675244331359863,0.2776056230068207,0.5563465356826782,0.2678948938846588,0.5532077550888062,0.3235650956630707,0.5484424233436584,0.31661099195480347,0.514471709728241,0.3084486424922943,0.4673687517642975,0.2748235762119293,0.5373846888542175,0.4514780342578888,0.4560874104499817,0.44668588042259216,0.5360410809516907,0.6013180613517761,0.5066155195236206,0.6019333600997925,0.5335363149642944,0.6458415389060974,0.5075265169143677,0.6477823853492737,0.5301700830459595,0.6490996479988098,0.5135778188705444,0.6517579555511475,0.527759850025177,0.6340424418449402,0.5117156505584717,0.6360369920730591,0.3814414441585541,0.3727336823940277,0.3164089620113373,0.36427009105682373,0.4608697295188904,0.5437591671943665,0.3323972821235657,0.5720692276954651,0.46932539343833923,0.7602464556694031,0.3076654076576233,0.8018101453781128,0.46788468956947327,0.7948928475379944,0.29248306155204773,0.8386558294296265,0.5393732786178589,0.7956438064575195,0.3696141839027405,0.8738513588905334
0.5693764686584473,0.321414053440094,0.5816140174865723,0.3050001561641693,0.5821632742881775,0.3037849962711334,0.582476019859314,0.3022037148475647,0.5774295330047607,0.30011609196662903,0.5748839974403381,0.29561227560043335,0.5718936324119568,0.29054534435272217,0.5675276517868042,0.2766471803188324,0.5563613772392273,0.2661377489566803,0.553220272064209,0.3233835995197296,0.5484522581100464,0.3163512349128723,0.5143691301345825,0.30873075127601624,0.46749359369277954,0.2741028964519501,0.5375081896781921,0.4519631266593933,0.4559822082519531,0.4432410001754761,0.5360473394393921,0.6025285720825195,0.5067120790481567,0.601897120475769,0.5328459739685059,0.6458502411842346,0.5068063735961914,0.6476531624794006,0.5291063189506531,0.6490235924720764,0.5129574537277222,0.6516504883766174,0.526641845703125,0.6340728998184204,0.5113908648490906,0.636033833026886,0.37938594818115234,0.37186843156814575,0.3150317668914795,0.3628644049167633,0.44902706146240234,0.543751060962677,0.33269912004470825,0.5675472021102905,0.46899089217185974,0.759960949420929,0.3113701343536377,0.8025652766227722,0.4658378064632416,0.7948415279388428,0.3023725748062134,0.8380247950553894,0.5373886227607727,0.7954829931259155,0.3851602375507355,0.8613576292991638
0.5699549913406372,0.3212471306324005,0.5824140310287476,0.30437836050987244,0.5829294919967651,0.30320411920547485,0.5831771492958069,0.3016725182533264,0.5781419277191162,0.2993241250514984,0.5755437612533569,0.29473695158958435,0.5724286437034607,0.28953275084495544,0.5676659941673279,0.27627992630004883,0.5564034581184387,0.26534488797187805,0.553313136100769,0.32338473200798035,0.548667848110199,0.3163469433784485,0.5143566131591797,0.3089756369590759,0.4676128327846527,0.27435848116874695,0.5372058749198914,0.45239341259002686,0.4534950256347656,0.4421067535877228,0.5359671115875244,0.6026630997657776,0.5061668157577515,0.6019869446754456,0.5320363640785217,0.6450912952423096,0.5055399537086487,0.6476530432701111,0.5283234119415283,0.648547887802124,0.512091338634491,0.6516289114952087,0.525816023349762,0.6338103413581848,0.5105542540550232,0.636049211025238,0.37942609190940857,0.37280604243278503,0.313619464635849,0.3628326654434204,0.44975295662879944,0.5437869429588318,0.3288223445415497,0.5678300261497498,0.4689931273460388,0.758385956287384,0.31157273054122925,0.8040739297866821,0.464934766292572,0.794781506061554,0.2978460192680359,0.8420446515083313,0.5372856855392456,0.7955514192581177,0.383682519197464,0.8620664477348328
0.5703269839286804,0.32116132974624634,0.5828377604484558,0.3040216565132141,0.5833470821380615,0.3028794229030609,0.5835736989974976,0.3013826906681061,0.5784820914268494,0.29889190196990967,0.5758213996887207,0.29425448179244995,0.5726033449172974,0.28897640109062195,0.5677614808082581,0.27608707547187805,0.5564230680465698,0.2649500072002411,0.5533493757247925,0.3234204649925232,0.5487369894981384,0.31635576486587524,0.5143492221832275,0.3091287314891815,0.4676653742790222,0.27487289905548096,0.5376212000846863,0.45267781615257263,0.4515703618526459,0.4417571723461151,0.5358575582504272,0.6026250720024109,0.505585789680481,0.6022026538848877,0.5315378904342651,0.644115686416626,0.5046959519386292,0.6477231979370117,0.5279433131217957,0.6480500102043152,0.5116676092147827,0.651651918888092,0.5254753232002258,0.6333974003791809,0.5101539492607117,0.6361486911773682,0.37944960594177246,0.3732917010784149,0.3126053214073181,0.3628154397010803,0.4507982134819031,0.5436041355133057,0.32531946897506714,0.5698062777519226,0.4689788222312927,0.7572887539863586,0.3090517818927765,0.8061638474464417,0.464991956949234,0.7937151789665222,0.2966702878475189,0.8430711030960083,0.5372329950332642,0.7955507636070251,0.37744176387786865,0.8646676540374756
0.5705320835113525,0.32111212611198425,0.5830259323120117,0.3038282096385956,0.5835270881652832,0.30266374349594116,0.5837337970733643,0.30114099383354187,0.5786356925964355,0.29873818159103394,0.57593834400177,0.29408568143844604,0.5726611614227295,0.2887881398200989,0.5677918195724487,0.2758188545703888,0.5564316511154175,0.26478779315948486,0.5533664226531982,0.32341939210891724,0.5487461090087891,0.3163565993309021,0.514376163482666,0.3092065453529358,0.46753621101379395,0.2755191922187805,0.538267970085144,0.4531521797180176,0.4508185386657715,0.44226324558258057,0.5358377695083618,0.6025943160057068,0.5054478049278259,0.6026255488395691,0.5313955545425415,0.643538236618042,0.5043777823448181,0.6478167176246643,0.527842104434967,0.6478562951087952,0.5114935040473938,0.6517152190208435,0.5253995656967163,0.6332878470420837,0.5100453495979309,0.636436402797699,0.3794771432876587,0.37331923842430115,0.3119565546512604,0.3627966642379761,0.45322656631469727,0.5426198840141296,0.3237486481666565,0.5717578530311584,0.469381719827652,0.7567205429077148,0.3090212941169739,0.806289553642273,0.4653324484825134,0.7942169904708862,0.2968904376029968,0.8430087566375732,0.5374314785003662,0.7947577238082886,0.3743583559989929,0.8670206069946289
0.569368302822113,0.3219643533229828,0.5825231075286865,0.3047195076942444,0.5830858945846558,0.3034523129463196,0.5833423137664795,0.30180367827415466,0.5781960487365723,0.2996731996536255,0.5755892992019653,0.2949111759662628,0.5724301338195801,0.28951865434646606,0.567683756351471,0.275835782289505,0.5563851594924927,0.2649937868118286,0.5521212816238403,0.32379522919654846,0.5477441549301147,0.31675320863723755,0.5143896341323853,0.30950555205345154,0.46727854013442993,0.2751653492450714,0.5385773777961731,0.4541162848472595,0.4551166594028473,0.4441540837287903,0.5364959239959717,0.6037175059318542,0.5072532296180725,0.6029924154281616,0.5316245555877686,0.6439353823661804,0.5052542090415955,0.6478046178817749,0.5282422304153442,0.6484635472297668,0.5122734308242798,0.6519848108291626,0.5257271528244019,0.6339114904403687,0.5109878778457642,0.6372445225715637,0.379946768283844,0.3732791841030121,0.3120528757572174,0.3627185821533203,0.4537133574485779,0.5445108413696289,0.3210889399051666,0.5726767182350159,0.46994709968566895,0.7581967711448669,0.3050270676612854,0.8064785599708557,0.4655935764312744,0.7941957712173462,0.2919657528400421,0.842819094657898,0.5377242565155029,0.7947657108306885,0.3588739037513733,0.875609278678894
0.5686933398246765,0.3225715458393097,0.5821775794029236,0.3053823411464691,0.5827701687812805,0.3040412664413452,0.5830515027046204,0.3022999167442322,0.5779303312301636,0.30040469765663147,0.5753957629203796,0.295596182346344,0.5723239183425903,0.29017332196235657,0.5676075220108032,0.27584096789360046,0.5563846826553345,0.2652179002761841,0.5514236688613892,0.3240862190723419,0.5471965074539185,0.3170764148235321,0.514370322227478,0.3095879554748535,0.46709775924682617,0.27498966455459595,0.5386966466903687,0.45449402928352356,0.4572058618068695,0.44547930359840393,0.5369112491607666,0.6042191386222839,0.5083204507827759,0.6034079194068909,0.5317524671554565,0.6440665125846863,0.5059076547622681,0.647808313369751,0.5285033583641052,0.6487939953804016,0.5128607749938965,0.6523040533065796,0.525966465473175,0.6342728734016418,0.5116444230079651,0.6379679441452026,0.3802335858345032,0.3731425404548645,0.312088280916214,0.3626021444797516,0.4543594419956207,0.546018660068512,0.3198615312576294,0.5733917355537415,0.4702003598213196,0.7588868737220764,0.3040477931499481,0.8063515424728394,0.46625128388404846,0.795915961265564,0.29060518741607666,0.8425608277320862,0.5379387736320496,0.7947628498077393,0.3571721613407135,0.8796256184577942
0.5683470964431763,0.3229796290397644,0.5819833278656006,0.30586040019989014,0.582583487033844,0.3044728934764862,0.5828700065612793,0.302671879529953,0.5778107047080994,0.30095332860946655,0.5753262639045715,0.29613736271858215,0.5723081827163696,0.2907234728336334,0.5675588846206665,0.2758483290672302,0.5563902258872986,0.26545533537864685,0.5510576367378235,0.324268639087677,0.5469420552253723,0.31731605529785156,0.5143439769744873,0.3096058666706085,0.46707797050476074,0.274910569190979,0.5389097929000854,0.4546375870704651,0.45842495560646057,0.4462709128856659,0.5372225642204285,0.604685366153717,0.5089305639266968,0.6036208868026733,0.5318461060523987,0.6442725658416748,0.50633305311203,0.6478137969970703,0.5287272334098816,0.6491004824638367,0.5132476091384888,0.652550458908081,0.5261836051940918,0.6346014738082886,0.5120680332183838,0.6384578347206116,0.3804808259010315,0.37300246953964233,0.3121582269668579,0.3624641001224518,0.45490893721580505,0.5466579794883728,0.3193458318710327,0.5737362504005432,0.4704116880893707,0.7591321468353271,0.30375486612319946,0.8061712384223938,0.46632060408592224,0.7952706217765808,0.28996938467025757,0.842248260974884,0.538119912147522,0.7947651743888855,0.35605424642562866,0.8809332251548767
0.568138062953949,0.3232330083847046,0.5818485617637634,0.30615702271461487,0.5824540853500366,0.304740309715271,0.5827447175979614,0.3029024004936218,0.577726423740387,0.3012998402118683,0.5752779245376587,0.29648557305336,0.5722991824150085,0.2910843789577484,0.5675261616706848,0.2758500874042511,0.5563976764678955,0.26562365889549255,0.55084627866745,0.3243813216686249,0.5467883348464966,0.3174630105495453,0.5143118500709534,0.3096103072166443,0.46707457304000854,0.274818480014801,0.5389816761016846,0.4546334147453308,0.45909038186073303,0.44664889574050903,0.5374026894569397,0.6048600673675537,0.5093420743942261,0.603735089302063,0.531875491142273,0.6443532705307007,0.5066234469413757,0.647813618183136,0.5288381576538086,0.6492393016815186,0.5135055780410767,0.6526862978935242,0.5263152122497559,0.6347320079803467,0.5123516321182251,0.6387170553207397,0.38063061237335205,0.3728894889354706,0.31217917799949646,0.3623606562614441,0.455718994140625,0.5470384955406189,0.3192518353462219,0.574081540107727,0.4706365168094635,0.7591689825057983,0.304232656955719,0.8058218359947205,0.4669533669948578,0.795944333076477,0.28982236981391907,0.8419791460037231,0.5382795333862305,0.7947586178779602,0.35690832138061523,0.8817467093467712
